order_date,abn,respb_scene,respb_scene_name,actualcnt,cnt,ratio_payed
2016/12/23,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,107938,50.22754981,1.656779884
2016/12/24,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,130246,46.16622478,1.78699565
2016/12/25,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,146956,47.32501409,1.881957243
2016/12/26,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,144199,51.45939426,2.033419094
2016/12/27,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,145592,53.48124747,2.075053508
2016/12/28,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,127110,52.17316351,1.817053803
2016/12/29,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,106175,48.21358835,1.513337898
2016/12/30,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,94447,46.00505609,1.378591495
2016/12/31,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,104953,46.36982579,1.601947008
2017/1/1,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,113460,46.00954578,1.794160203
2017/1/2,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,97415,44.67901648,1.437931728
2017/1/3,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,87014,44.83570615,1.326117974
2017/1/4,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,91524,44.27052598,1.35108683
2017/1/5,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,107464,45.10310036,1.488567023
2017/1/6,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,101225,44.65270364,1.465156134
2017/1/7,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,124234,46.59660335,1.673617734
2017/1/8,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,101109,44.63618785,1.44018631
2017/1/9,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,90604,45.02196339,1.420037252
2017/1/10,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,92614,44.38342247,1.440542433
2017/1/11,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,110304,47.24688709,1.732886831
2017/1/12,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,97060,45.37634409,1.566275345
2017/1/13,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,91739,45.28934351,1.60183366
2017/1/14,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,93304,45.82328587,1.672160245
2017/1/15,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,94130,46.20920551,1.720173008
2017/1/16,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,88999,46.40270703,1.747359249
2017/1/17,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,93151,47.20880613,1.832511974
2017/1/18,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,100734,46.88966262,1.957534479
2017/1/19,abn3,2003/1/1,商户确认订单前__商户未接单被系统取消,118558,50.07391264,2.421122279
2016/12/1,abn3,2003/1/2,商户确认订单前__商户拒单,13971,8.844364258,0.255969695
2016/12/2,abn3,2003/1/2,商户确认订单前__商户拒单,12627,8.204465121,0.23952398
2016/12/3,abn3,2003/1/2,商户确认订单前__商户拒单,15681,9.434677448,0.268918026
2016/12/4,abn3,2003/1/2,商户确认订单前__商户拒单,15955,9.664835265,0.26616562
2016/12/5,abn3,2003/1/2,商户确认订单前__商户拒单,13666,9.778820903,0.25446842
2016/12/6,abn3,2003/1/2,商户确认订单前__商户拒单,13208,9.217348826,0.241007736
2016/12/7,abn3,2003/1/2,商户确认订单前__商户拒单,13497,8.179157299,0.243627763
2016/12/8,abn3,2003/1/2,商户确认订单前__商户拒单,14632,8.880526811,0.256721076
2016/12/9,abn3,2003/1/2,商户确认订单前__商户拒单,15001,8.510867653,0.257644135
2016/12/10,abn3,2003/1/2,商户确认订单前__商户拒单,18738,9.758612608,0.287964991
2016/12/11,abn3,2003/1/2,商户确认订单前__商户拒单,18521,9.496877275,0.277174339
2016/12/12,abn3,2003/1/2,商户确认订单前__商户拒单,17235,9.401900564,0.269497609
2016/12/13,abn3,2003/1/2,商户确认订单前__商户拒单,16856,8.036310239,0.264896874
2016/12/14,abn3,2003/1/2,商户确认订单前__商户拒单,16411,7.774335361,0.261679674
2016/12/15,abn3,2003/1/2,商户确认订单前__商户拒单,22829,12.7953771,0.365774035
2016/12/16,abn3,2003/1/2,商户确认订单前__商户拒单,17281,10.05633082,0.273618193
2016/12/17,abn3,2003/1/2,商户确认订单前__商户拒单,21552,11.38606538,0.321057703
2016/12/18,abn3,2003/1/2,商户确认订单前__商户拒单,25048,13.28108845,0.368671028
2016/12/19,abn3,2003/1/2,商户确认订单前__商户拒单,17504,10.97408826,0.281679398
2016/12/20,abn3,2003/1/2,商户确认订单前__商户拒单,19111,8.890615332,0.287803435
2016/12/21,abn3,2003/1/2,商户确认订单前__商户拒单,32643,11.80933155,0.484779486
2016/12/22,abn3,2003/1/2,商户确认订单前__商户拒单,18782,7.730172449,0.287555706
2016/12/23,abn3,2003/1/2,商户确认订单前__商户拒单,19666,9.1513183,0.301860635
2016/12/24,abn3,2003/1/2,商户确认订单前__商户拒单,28736,10.18559215,0.39426245
2016/12/25,abn3,2003/1/2,商户确认订单前__商户拒单,34588,11.13855567,0.442943038
2016/12/26,abn3,2003/1/2,商户确认订单前__商户拒单,27013,9.639960174,0.380923238
2016/12/27,abn3,2003/1/2,商户确认订单前__商户拒单,23225,8.531388899,0.331014875
2016/12/28,abn3,2003/1/2,商户确认订单前__商户拒单,22281,9.145387902,0.318509761
2016/12/29,abn3,2003/1/2,商户确认订单前__商户拒单,21907,9.947869838,0.312245758
2016/12/30,abn3,2003/1/2,商户确认订单前__商户拒单,21569,10.50624218,0.314830963
2016/12/31,abn3,2003/1/2,商户确认订单前__商户拒单,26275,11.60869315,0.401047685
2017/1/1,abn3,2003/1/2,商户确认订单前__商户拒单,30829,12.50157136,0.487503657
2017/1/2,abn3,2003/1/2,商户确认订单前__商户拒单,23313,10.69241812,0.34412054
2017/1/3,abn3,2003/1/2,商户确认订单前__商户拒单,20677,10.65423835,0.315123329
2017/1/4,abn3,2003/1/2,商户确认订单前__商户拒单,21547,10.42237034,0.318079061
2017/1/5,abn3,2003/1/2,商户确认订单前__商户拒单,24644,10.34319219,0.341363114
2017/1/6,abn3,2003/1/2,商户确认订单前__商户拒单,23558,10.39198214,0.340984423
2017/1/7,abn3,2003/1/2,商户确认订单前__商户拒单,28731,10.77617247,0.387049528
2017/1/8,abn3,2003/1/2,商户确认订单前__商户拒单,25045,11.05651648,0.356738432
2017/1/9,abn3,2003/1/2,商户确认订单前__商户拒单,22132,10.99759496,0.346875022
2017/1/10,abn3,2003/1/2,商户确认订单前__商户拒单,22824,10.93794928,0.355010479
2017/1/11,abn3,2003/1/2,商户确认订单前__商户拒单,23409,10.0268565,0.367757723
2017/1/12,abn3,2003/1/2,商户确认订单前__商户拒单,24841,11.61337073,0.400863856
2017/1/13,abn3,2003/1/2,商户确认订单前__商户拒单,24074,11.88475627,0.420350598
2017/1/14,abn3,2003/1/2,商户确认订单前__商户拒单,24163,11.86688734,0.43304047
2017/1/15,abn3,2003/1/2,商户确认订单前__商户拒单,25430,12.48380002,0.464719001
2017/1/16,abn3,2003/1/2,商户确认订单前__商户拒单,24285,12.66182474,0.476798833
2017/1/17,abn3,2003/1/2,商户确认订单前__商户拒单,24486,12.40947308,0.481700553
2017/1/18,abn3,2003/1/2,商户确认订单前__商户拒单,28769,13.39139421,0.559059597
2017/1/19,abn3,2003/1/2,商户确认订单前__商户拒单,31537,13.31990235,0.644030207
2016/12/1,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,7003,4.433260532,0.128305474
2016/12/2,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,7410,4.814689677,0.140561708
2016/12/3,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,8418,5.064799105,0.144362728
2016/12/4,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,8196,4.964775295,0.136727886
2016/12/5,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,6653,4.760609942,0.123882511
2016/12/6,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,6590,4.598904358,0.120248409
2016/12/7,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,6679,4.047461777,0.120559371
2016/12/8,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,7132,4.328589203,0.125132225
2016/12/9,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,7275,4.127495646,0.124949076
2016/12/10,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,9647,5.02408666,0.14825479
2016/12/11,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,9536,4.889704751,0.14271014
2016/12/12,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,8648,4.7175884,0.135225722
2016/12/13,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,8896,4.241280012,0.139803191
2016/12/14,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,7738,3.665700263,0.123385371
2016/12/15,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,8586,4.812348668,0.137567825
2016/12/16,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,9178,5.340952736,0.145319587
2016/12/17,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,10793,5.702013905,0.160782098
2016/12/18,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,10809,5.731207483,0.159093147
2016/12/19,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,8651,5.423722438,0.139214378
2016/12/20,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,9842,4.578590137,0.148216284
2016/12/21,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,13504,4.885372463,0.200547198
2016/12/22,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,9591,3.947400914,0.146839888
2016/12/23,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,9663,4.496551853,0.148320925
2016/12/24,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,15339,5.436970977,0.210453498
2016/12/25,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,17272,5.56219306,0.221189781
2016/12/26,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,12720,4.539306757,0.179370806
2016/12/27,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,11038,4.054659663,0.157319362
2016/12/28,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,11022,4.524054821,0.157560908
2016/12/29,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,10914,4.955998147,0.155559876
2016/12/30,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,11071,5.392675003,0.161597366
2016/12/31,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,13235,5.847423555,0.202012031
2017/1/1,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,14271,5.787081155,0.225669489
2017/1/2,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,13664,6.266941243,0.201692749
2017/1/3,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,10590,5.456709589,0.161394596
2017/1/4,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,12747,6.165775039,0.188172543
2017/1/5,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,12834,5.386484683,0.177773665
2017/1/6,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,12249,5.403319012,0.17729511
2017/1/7,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,14235,5.339139436,0.191766734
2017/1/8,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,11890,5.249030982,0.16935995
2017/1/9,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,10017,4.977539703,0.156996525
2017/1/10,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,10677,5.116740468,0.166072857
2017/1/11,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,10514,4.503497342,0.165175988
2017/1/12,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,11148,5.211781206,0.179897358
2017/1/13,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,10975,5.418094213,0.19163196
2017/1/14,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,10670,5.240230433,0.191223847
2017/1/15,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,10296,5.054392648,0.188153631
2017/1/16,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,8835,4.606432843,0.173461713
2017/1/17,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,8983,4.552572764,0.176717964
2017/1/18,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,10577,4.923381992,0.20553976
2017/1/19,abn3,2003/2/2,商户确认订单后，运力接单前__取消订单,10128,4.277641215,0.206828105
